id,date,kwic,before,after
nla.obj-490564631,1895-11-23,dly excludes from its shores the poverty-stricken aliens of Asia and the worst class of European pauperism,its|shores|the|poverty|stricken,of|Asia|and|the|worst
nla.obj-490564677,1895-12-07," TAIL OF A SHIRT. 1ST CTTIZEN : “ Talk about your aliens, there’s one of ’em with his shirt outside his pa",1ST|CTTIZEN|Talk|about|your,there|s|one|of|em
nla.obj-490564677,1895-12-07,"Argus plays the heavy fool over the provisions re aliens in Vic. Factory Act, and balks of what the color-",fool|over|the|provisions|re,in|Vic|Factory|Act|and
nla.obj-664593299,1896-01-11,"ed to the grant- ing of licenses to some of these aliens, on the ground that many complaints had been rece",licenses|to|some|of|these,on|the|ground|that|many
nla.obj-664593374,1896-02-08,"troduce when Parliament meets a Bill dealing with aliens and a Bill dealing with adulteration, and when ea",meets|a|Bill|dealing|with,and|a|Bill|dealing|with
nla.obj-664593396,1896-02-15,n opposition to this view. Domett and Gordon were aliens in birth and thought. The same is true of Stephen,view|Domett|and|Gordon|were,in|birth|and|thought|The
nla.obj-664593492,1896-03-21,"rtment, exclusion of Asiatics and other low-grade aliens, State fire-insurance, the abolition of distraint",Asiatics|and|other|low|grade,State|fire|insurance|the|abolition
nla.obj-664593598,1896-04-25," the land.” But the Germans and Chinese and other aliens don’t leave their farms for such work, and they c",Germans|and|Chinese|and|other,don|t|leave|their|farms
nla.obj-664593616,1896-05-02,"Ihe Premier has promised a bill to exclude pauper aliens, and so protect our own workmen trom the sweater.",a|bill|to|exclude|pauper,and|so|protect|our|own
nla.obj-674876528,1896-07-04,a is clear. On the ques- tion of the exclusion of aliens there must be no compromise; and to the Federal G,tion|of|the|exclusion|of,there|must|be|no|compromise
nla.obj-667765913,1896-07-25, lies in the fact that the number of employers of aliens is in- creasing in a much greater ratio than the ,the|number|of|employers|of,is|in|creasing|in|a
nla.obj-667765913,1896-07-25,easing in a much greater ratio than the number of aliens themselves. The heathen is become more widely dis,ratio|than|the|number|of,themselves|The|heathen|is|become
nla.obj-667765913,1896-07-25,distributed. In ’94 there were 774 em- ployers of aliens ; in ’95 no less than 1001. (This estimate takes ,were|774|em|ployers|of,in|95|no|less|than
nla.obj-667766133,1896-10-10,"nd be driven out of his own market by preventible aliens —too strong for the slaves of Curtain-road, Londo",his|own|market|by|preventible,too|strong|for|the|slaves
nla.obj-667766154,1896-10-17,"n value, and the trail of the Mongolian and other aliens marks the corkscrew thoroughfares. Grimy huts and",of|the|Mongolian|and|other,marks|the|corkscrew|thoroughfares|Grimy
nla.obj-667766198,1896-10-31,"tin with regard to the Chinese and other invading aliens. Only this paper, being partially civilised, is n",the|Chinese|and|other|invading,Only|this|paper|being|partially
nla.obj-667766217,1896-11-07,"er ton, but it got there just the same. In re the Aliens Exclusion Bill before NSW. Parliament, difficulti",the|same|In|re|the,Exclusion|Bill|before|NSW|Parliament
nla.obj-677656131,1897-01-02,"le day. Apply this system here to the employer of aliens, and the tribe will soon disappear. The cheap rac",here|to|the|employer|of,and|the|tribe|will|soon
nla.obj-691848251,1897-01-09,"e him, be interested in them, yet he and they are aliens all the time. It is not so with a poet. The magic",yet|he|and|they|are,all|the|time|It|is
nla.obj-677689671,1897-03-06,"es : Half-castes, whose fathers are unnaturalised aliens, are disqualified for the franchise. The full- bl",castes|whose|fathers|are|unnaturalised,are|disqualified|for|the|franchise
nla.obj-677689671,1897-03-06,s turn at the helm in Australia. The influx -of - aliens question from a Chow cab- bage-grower’s point of ,in|Australia|The|influx|of,question|from|a|Chow|cab
nla.obj-677692732,1897-03-20,prehensive Act for the exclusion of objectionable aliens which Australia has seen. He assisted to pass an ,for|the|exclusion|of|objectionable,which|Australia|has|seen|He
nla.obj-677692732,1897-03-20,"Premier Reid might, while in England, advance the Aliens Immigration Bill, and so present the case as to s",while|in|England|advance|the,Immigration|Bill|and|so|present
nla.obj-677692732,1897-03-20,"nown to the Premier, Mr. Reid replied: ‘Yes, this Aliens Immigration Bill is a much more important matter ",Mr|Reid|replied|Yes|this,Immigration|Bill|is|a|much
nla.obj-677738352,1897-05-01,"e exemptions under the present taxes exclusion of aliens, state land bank, bettemient, thinm, Bo ' and man",the|present|taxes|exclusion|of,state|land|bank|bettemient|thinm
nla.obj-677746942,1897-05-15,"rowing, cessation of land-sales, the exclusion of aliens, &c., &c. You think Lyne should publish the detai",land|sales|the|exclusion|of,c|c|You|think|Lyne
nla.obj-677752749,1897-05-29,"for the white race. White divers were superior to aliens, only they disliked the occupation and refused to",White|divers|were|superior|to,only|they|disliked|the|occupation
nla.obj-672369251,1897-07-10,"anders, and mixed races, 213 ; and Japanese, 331! Aliens, 773 to 571 Euro- peans. By the way, Thursday Isl",races|213|and|Japanese|331,773|to|571|Euro|peans
nla.obj-693327872,1897-07-24,"the niggers have of selling their gins to colored aliens for a gun, am- munition, rum, etc. Within the cou",selling|their|gins|to|colored,for|a|gun|am|munition
nla.obj-693327872,1897-07-24,"he yellows, the browns, and the darker shades—the aliens to have the benefit of a decent start from the va",and|the|darker|shades|the,to|have|the|benefit|of
nla.obj-672369332,1897-08-28, before shipping—“ Made in Australia? ” England’s Aliens Restriction Bill! — Veldt. » » * * Bill : “So you,Made|in|Australia|England|s,Restriction|Bill|Veldt|Bill|So
nla.obj-672369378,1897-09-11,"; and he hasn’t se- cured the royal assent to his Aliens Exclusion Bill, which was the sole ostensible obj",the|royal|assent|to|his,Exclusion|Bill|which|was|the
nla.obj-672369411,1897-09-25,"gister 40 indi- viduals (or 20 p.c.) were colored aliens. This foreign element eliminated, the rate of ill",20|p|c|were|colored,This|foreign|element|eliminated|the
nla.obj-672369433,1897-10-02,"riminal charges in 1896, 415 were against colored aliens. On an average it might be estimated that the ave",1896|415|were|against|colored,On|an|average|it|might
nla.obj-672369479,1897-10-16," management, and nowa- days, since the opposition Aliens and Australasias said nasty things re the leaning",nowa|days|since|the|opposition,and|Australasias|said|nasty|things
nla.obj-672369498,1897-10-23,"cause the Jap. becomes an employer, and the other aliens don’t—to any greatex- tent. So the monopoly is ho",an|employer|and|the|other,don|t|to|any|greatex
nla.obj-672369574,1897-11-20,"o Queensland’s own people, by legislating that no aliens shall be permitted to own licensed boats or rent ",people|by|legislating|that|no,shall|be|permitted|to|own
nla.obj-672369574,1897-11-20," rent them, and that whites who hire out boats to aliens shall be liable to penalties ; also, that the wag",who|hire|out|boats|to,shall|be|liable|to|penalties
nla.obj-672369574,1897-11-20,"e other open back-door of Aus- tralia for colored aliens. Not a Jap., therefore, has a vote; yet the pearl",of|Aus|tralia|for|colored,Not|a|Jap|therefore|has
nla.obj-672369574,1897-11-20,"ion is bound to assume. Houng Eat and Sam Kee are aliens, who may be legislated against anyhow, but Gholla",Eat|and|Sam|Kee|are,who|may|be|legislated|against
nla.obj-672369618,1897-12-04,wn Bill when it grows into an Act. The new N.S.W. Aliens Restriction Act narrowly es- caped being’ a measu,The|new|N|S|W,Restriction|Act|narrowly|es|caped
nla.obj-672369639,1897-12-18,"n, on easy terms, farms ready-made ! The proposed Aliens Restriction Act shuts out the Chinese missionary ",farms|ready|made|The|proposed,Restriction|Act|shuts|out|the
nla.obj-672369652,1897-12-25,"uties, is that the two Bills for the exclusion of aliens go overboard—for the time, anyhow. Q. Govt, has p",Bills|for|the|exclusion|of,go|overboard|for|the|time
nla.obj-667792693,1898-01-08," Gor Save the Bloomin’ Queen,”- stoushed both the aliens vigorously. Unhappily, Panton was absent when the",Bloomin|Queen|stoushed|both|the,vigorously|Unhappily|Panton|was|absent
nla.obj-667792977,1898-02-12,TS Queensland’s motto : “ Australia for the Austr-aliens.” Only one Australian Premier—Turner— graduated t,motto|Australia|for|the|Austr,Only|one|Australian|Premier|Turner
nla.obj-667793093,1898-02-26,rther pearling licenses will be issued to colored aliens. Just what Q. Pearl- shell Commission recommended,will|be|issued|to|colored,Just|what|Q|Pearl|shell
nla.obj-691864020,1898-03-05,"little brown men reciprocate our sentiments about aliens —rendered the idiom, “ The time has arrived when ",men|reciprocate|our|sentiments|about,rendered|the|idiom|The|time
nla.obj-667793300,1898-04-02,ho control municipal affairs. I pro- test against aliens and blackfellows being allowed a vote if they ple,affairs|I|pro|test|against,and|blackfellows|being|allowed|a
nla.obj-668161484,1898-05-21,"ervedly by a public strongly pre- judiced against aliens of any kind, I determined to see what independent",public|strongly|pre|judiced|against,of|any|kind|I|determined
nla.obj-668182199,1898-06-04,"s “ Austral Dictionary ” is utterly misleading to aliens comes in Literature of March 19. “ What, for inst",Dictionary|is|utterly|misleading|to,comes|in|Literature|of|March
nla.obj-668182199,1898-06-04,"appeal of the present is to Aus- tralians, not to aliens. The appeal is to Aus- tralians, not to the men o",to|Aus|tralians|not|to,The|appeal|is|to|Aus
nla.obj-668182213,1898-06-11,"e appeal of the present is to Australians, not to aliens. The appeal is to Australians, not to the men of ",is|to|Australians|not|to,The|appeal|is|to|Australians
nla.obj-668182259,1898-06-18,"ied circuit interpreters, instead of depending on aliens, who may be impartial, but ar possibly in the “ri",interpreters|instead|of|depending|on,who|may|be|impartial|but
nla.obj-668182276,1898-06-25,nd his Govern- ment to the immigration of Asiatic aliens. If by any chance Australia can get an amended Fe,to|the|immigration|of|Asiatic,If|by|any|chance|Australia
nla.obj-668227632,1898-08-06,"that half-castes, whose fathers are unnaturalised aliens, have not the franchise, the names of many such p",castes|whose|fathers|are|unnaturalised,have|not|the|franchise|the
nla.obj-668227678,1898-08-20,"top it. Let the granting of pearling- licenses to aliens cease, and the brown plague will soon lsave Thurs",granting|of|pearling|licenses|to,cease|and|the|brown|plague
nla.obj-668227693,1898-08-27,just passed the “Natal Act ” for the exclusion of aliens. During the debate members complained that even a,Act|for|the|exclusion|of,During|the|debate|members|complained
nla.obj-691878886,1898-09-03,"ed that the Mossman district, in which the docile aliens are settling, already contains 500 Chinese and 30",district|in|which|the|docile,are|settling|already|contains|500
nla.obj-691918599,1898-09-10,"int’rest of Australians, “Allee same now all same aliens '* Rule the roost and own the sod ; Darks from al",Allee|same|now|all|same,Rule|the|roost|and|own
nla.obj-691918599,1898-09-10,"ro- visions of the Natal Act for the exclusion of aliens, now before Parliament. As in duty bound, Urquhar",Act|for|the|exclusion|of,now|before|Parliament|As|in
nla.obj-691918599,1898-09-10,"y. It is averred that, by this method, the little aliens can’t do much mischief, because their stay in Aus",by|this|method|the|little,can|t|do|much|mischief
nla.obj-691918599,1898-09-10,okies are applying to have the clauses of the new Aliens Immigration Act altered to apply to this lost tri,the|clauses|of|the|new,Immigration|Act|altered|to|apply
nla.obj-668254364,1898-09-24,er parent. * » * “ Face The forcible expulsion of aliens. Was passing the back of a big house in a certain,Face|The|forcible|expulsion|of,Was|passing|the|back|of
nla.obj-668254364,1898-09-24,"found dead on. Government floods the country with aliens, and crowds the European out, and then says white",Government|floods|the|country|with,and|crowds|the|European|out
