id,date,kwic,before,after
nla.obj-507830769,1886-05-08,"to “ visit those parts of Scotland from which the immigrants are likely to come.” This, of course, means the i",of|Scotland|from|which|the,are|likely|to|come|This
nla.obj-507830769,1886-05-08,"to “ visit those parts of Scotland from which the immigrants are likely to come.” This, of course, means the i",of|Scotland|from|which|the,are|likely|to|come|This
nla.obj-513398234,1886-06-05,"ernment still persist in bunging large numbers of immigrants from the old country- poor devils, many of them, ",in|bunging|large|numbers|of,from|the|old|country|poor
nla.obj-513398234,1886-06-05,"ernment still persist in biiugmg large numoers of immigrants from the old country- poor devils, many of them, ",in|biiugmg|large|numoers|of,from|the|old|country|poor
nla.obj-507862378,1886-08-21,m that account it will be gathered that Mongolian immigrants are a heterogenous element in the population of A,will|be|gathered|that|Mongolian,are|a|heterogenous|element|in
nla.obj-507862378,1886-08-21,m that account it will be gathered that Mongolian immigrants are a heterogenous element in the population of A,will|be|gathered|that|Mongolian,are|a|heterogenous|element|in
nla.obj-507862411,1886-09-04,bjection to treating Chinese differently to other immigrants to the colonies must not be allowed to delay acti,treating|Chinese|differently|to|other,to|the|colonies|must|not
nla.obj-507862411,1886-09-04,"r the imposition of a £l5 poll-tax on all English immigrants; but, then, whoever looked for consistency in Sir",poll|tax|on|all|English,but|then|whoever|looked|for
nla.obj-507862411,1886-09-04,bjection to treating Chinese differently to other immigrants to the colonies must not be allowed to delay acti,treating|Chinese|differently|to|other,to|the|colonies|must|not
nla.obj-507862411,1886-09-04,"r the imposition of a £l5 poll-tax on all English immigrants; but, then, whoever looked for consistency in Sir",poll|tax|on|all|English,but|then|whoever|looked|for
nla.obj-507886393,1886-10-09,IN ENGLISH. A Bloomsbury Bishop. The one class of immigrants more hurtful to Aus- tralia than the wall-eyed Ch,Bishop|The|one|class|of,more|hurtful|to|Aus|tralia
nla.obj-507886393,1886-10-09,IN ENGLISH. A Bloomsbury Bishop. The one class of immigrants more hurtful to Aus- tralia than the wall-eyed Ch,Bishop|The|one|class|of,more|hurtful|to|Aus|tralia
nla.obj-507886433,1886-10-16,of the inducements afforded by New South Wales to immigrants have been constant and prodigious. Sub- jected to,by|New|South|Wales|to,have|been|constant|and|prodigious
nla.obj-507886433,1886-10-16," presented very great and solid attrac- tions for immigrants, and if Mr. Norton had denied that fact, he would",and|solid|attrac|tions|for,and|if|Mr|Norton|had
nla.obj-507886433,1886-10-16," effectively true in relation to the look-out for immigrants. New ar- rivals would find that, so far as they a",to|the|look|out|for,New|ar|rivals|would|find
nla.obj-507886433,1886-10-16,of the inducements afforded by New South Wales to immigrants have been constant and prodigious. Sub- jected to,by|New|South|Wales|to,have|been|constant|and|prodigious
nla.obj-507886433,1886-10-16," presented very great and solid attrac- tions for immigrants, and if Mr. Norton had denied that fact, he would",and|solid|attrac|tions|for,and|if|Mr|Norton|had
nla.obj-507886433,1886-10-16," effectively true in relation to the look-out for immigrants. New ar- rivals would find that, so far as they a",to|the|look|out|for,New|ar|rivals|would|find
nla.obj-507886815,1886-11-13,"d been sent out to rule them. The thirds element, immigrants unconnected with either of the former classes, wa",rule|them|The|thirds|element,unconnected|with|either|of|the
nla.obj-507886815,1886-11-13,"d been sent out to rule them. The thirds element, immigrants unconnected with either of the former classes, wa",rule|them|The|thirds|element,unconnected|with|either|of|the
nla.obj-513404058,1886-11-20,"or cursed ■ by the arrival of some 300 or 400 new immigrants, so we may presume this happy land is going ahead",some|300|or|400|new,so|we|may|presume|this
nla.obj-513404058,1886-11-20," —or cursed by the arrival of some 300 or 400 new immigrants, so we may presume this happy land is going ahead",some|300|or|400|new,so|we|may|presume|this
nla.obj-693486521,1887-04-23,"et in, sooner or later, another stream of Chinese immigrants directed towards the shores of Australia. And the",later|another|stream|of|Chinese,directed|towards|the|shores|of
nla.obj-693486521,1887-04-23,ainst the constantly-increasing stream of Chinese immigrants from Hong- kong nor against the inroad whiph will,constantly|increasing|stream|of|Chinese,from|Hong|kong|nor|against
nla.obj-693332894,1887-07-02,et some Sydney “forties” who tell me that the new immigrants (generally passed on from Queensland) are all pri,tell|me|that|the|new,generally|passed|on|from|Queensland
nla.obj-508985931,1887-07-09,". Tillage is progressing, mines are beiog opened, immigrants are being landed, and towns are growing up. In th",progressing|mines|are|beiog|opened,are|being|landed|and|towns
nla.obj-508985931,1887-07-09,". Tillage is progressing, mines are being opened, immigrants are being landed, and towns are growing up. In th",progressing|mines|are|being|opened,are|being|landed|and|towns
nla.obj-513408132,1887-08-27,"sed on the Mel- bourne wharf tfce other day. Some immigrants of the peasant type, who had just arrived from Ir",wharf|tfce|other|day|Some,of|the|peasant|type|who
nla.obj-513408132,1887-08-27," old lady who was apply- ing for admission to the Immigrants’ Home, Mel- bourne, the other day. While Bishop B",ing|for|admission|to|the,Home|Mel|bourne|the|other
nla.obj-513408132,1887-08-27,"ssed on the Mel- bourne wharf the other day. Some immigrants of the peasant type, who had just arrived from Ir",wharf|the|other|day|Some,of|the|peasant|type|who
nla.obj-513408132,1887-08-27," old lady who was apply- ing for admission to the Immigrants’ Home, Mel- bourne, the other day. While Bishop B",ing|for|admission|to|the,Home|Mel|bourne|the|other
nla.obj-513450842,1887-09-10,"ed land, and let the rest of it to im- poverished immigrants at a high rental after wards, and evict them as s",of|it|to|im|poverished,at|a|high|rental|after
nla.obj-513450842,1887-09-10,"ed land, and let the rest of it to im- poverished immigrants at a high rental after wards, and evict them as s",of|it|to|im|poverished,at|a|high|rental|after
nla.obj-513463884,1887-09-17,"m two causes. First the coloured race receives no immigrants, but is re stricted wholly to native increase for",the|coloured|race|receives|no,but|is|re|stricted|wholly
nla.obj-513463884,1887-09-17,"g averse to marriage, with the stoppage 0 married immigrants—or, indeed, of immigrant* a all—her outlook as a ",with|the|stoppage|0|married,or|indeed|of|immigrant|a
nla.obj-513463884,1887-09-17,"rom two cause First the coloured race receives no immigrants, but is r stricted wholly to native increase for ",the|coloured|race|receives|no,but|is|r|stricted|wholly
nla.obj-513463884,1887-09-17,"g averse to marriage, with the stoppage o married immigrants—or, indeed, of immigrants a all—her outlook as a ",with|the|stoppage|o|married,or|indeed|of|immigrants|a
nla.obj-513463884,1887-09-17," the stoppage o married immigrants—or, indeed, of immigrants a all—her outlook as a numerically progressive na",married|immigrants|or|indeed|of,a|all|her|outlook|as
nla.obj-507994469,1887-10-08,"ation-hand or knockabout, even a “jimmygrunt” (as immigrants are face- tiously termed in the bush), can use th",knockabout|even|a|jimmygrunt|as,are|face|tiously|termed|in
nla.obj-507994469,1887-10-08,"ation-hand or knockabout, even a “jimmygrunt” (as immigrants are face- tiously termed in the bush), can use th",knockabout|even|a|jimmygrunt|as,are|face|tiously|termed|in
nla.obj-507994651,1887-11-19,"ge majority of Britons that most of Aus- tralia’s immigrants have come hither. Then why, having escaped such m",most|of|Aus|tralia|s,have|come|hither|Then|why
nla.obj-507994651,1887-11-19,"n give no countenance to such a work. But ! these immigrants, especially those of the B. R. Wise type, are the",such|a|work|But|these,especially|those|of|the|B
nla.obj-507994651,1887-11-19,"ge majority of Britons that most of Aus- tralia’s immigrants have come hither. Then 1 why, having escaped such",most|of|Aus|tralia|s,have|come|hither|Then|1
nla.obj-507994651,1887-11-19,"n give no countenance to such a work. But ( these immigrants, especially those of the B. R. Wise type, are the",such|a|work|But|these,especially|those|of|the|B
nla.obj-507994672,1887-12-03, and presently the Juliana and two hundred female immigrants arrived with the announcement that the Guardian s,Juliana|and|two|hundred|female,arrived|with|the|announcement|that
nla.obj-507994672,1887-12-03, and presently the Juliana and two hundred female immigrants arrived with the announcement that the Guardian s,Juliana|and|two|hundred|female,arrived|with|the|announcement|that
nla.obj-691843860,1887-12-10,"water. One of the best-known men in Melbourne t j immigrants and emigrants is M'Donough, the itinerant bsoksel",men|in|Melbourne|t|j,and|emigrants|is|M|Donough
nla.obj-539787667,1887-12-31," bring them up. I selected them because they were immigrants, and simple people. They would believe anything y",selected|them|because|they|were,and|simple|people|They|would
nla.obj-539787667,1887-12-31," bring them up. I selected them because they were immigrants, and simple peeple. They would believe anything y",selected|them|because|they|were,and|simple|peeple|They|would
nla.obj-507994887,1888-01-14,sn't for the lags. Only a Soa. “ A party of Irish immigrants arrived at a Melbourne wharf the other day. The f,Soa|A|party|of|Irish,arrived|at|a|Melbourne|wharf
nla.obj-507994887,1888-01-14,sn't for the lags. Only a Sod. “ A party of Irish immigrants arrived at a Melbourne wharf the other day. The f,Sod|A|party|of|Irish,arrived|at|a|Melbourne|wharf
nla.obj-539834388,1888-03-24, Of every country under heaven being either Irish immigrants or the sons of Irish Immigrants. Next Mr. F. B. F,under|heaven|being|either|Irish,or|the|sons|of|Irish
nla.obj-539834388,1888-03-24,eing either Irish immigrants or the sons of Irish Immigrants. Next Mr. F. B. Freehill took up the weary tale a,or|the|sons|of|Irish,Next|Mr|F|B|Freehill
nla.obj-539834388,1888-03-24," Of every country under heaven being either Irish immigrants or the sons of Irish immigrants. Next Mr. F. B, F",under|heaven|being|either|Irish,or|the|sons|of|Irish
nla.obj-539834388,1888-03-24,"eing either Irish immigrants or the sons of Irish immigrants. Next Mr. F. B, Frbehill took up the weary tale a",or|the|sons|of|Irish,Next|Mr|F|B|Frbehill
nla.obj-706788123,1888-03-31,"t the prominent I oretgn- traders are all English immigrants. Tennyson called England “ the land where, girt w",oretgn|traders|are|all|English,Tennyson|called|England|the|land
nla.obj-706788911,1888-04-14,h interests itself in the non-marriage of Chinese immigrants or the immorality of fan-tan and opium-smoking! 1,the|non|marriage|of|Chinese,or|the|immorality|of|fan
nla.obj-706788911,1888-04-14,"Australian ancestry. but the ,- jn from all other immigrants. / ma ke t ‘ ie 1 . 0 | city street, and he and h",the|jn|from|all|other,ma|ke|t|ie|1
nla.obj-706788911,1888-04-14, be. Therefore it is that these colonies claim as immigrants the worst and most debauched malefactors that Chi,that|these|colonies|claim|as,the|worst|and|most|debauched
nla.obj-706788911,1888-04-14,"lless cravens only. The great majority of Chinese immigrants are absolute slaves when they land here, and they",The|great|majority|of|Chinese,are|absolute|slaves|when|they
nla.obj-706788911,1888-04-14,"n obliterated, and the country popu lated by free immigrants, the aid antagonisn between class and class was s",country|popu|lated|by|free,the|aid|antagonisn|between|class
nla.obj-706788911,1888-04-14,"Australasia last year received a larger number of immigrants than Canada, or 34,290 against 32,053. The States",received|a|larger|number|of,than|Canada|or|34|290
nla.obj-706788911,1888-04-14, would dare to behave in this way towards Russian immigrants. And yet tiiese are of the same race as ourselves,in|this|way|towards|Russian,And|yet|tiiese|are|of
nla.obj-508017000,1888-04-28," nually transported from England, numbers of free immigrants had to wait, with great inconvenience, for convic",from|England|numbers|of|free,had|to|wait|with|great
nla.obj-508017000,1888-04-28," nually transported from England, numbers of free immigrants had to wait, with great inconvenience, for convic",from|England|numbers|of|free,had|to|wait|with|great
nla.obj-508077968,1888-05-05,"ations of tobacco for the poor old fellows in the Immigrants’ Home. The weed always rolled in in rolls, and th",poor|old|fellows|in|the,Home|The|weed|always|rolled
nla.obj-508077968,1888-05-05,"ations of tobacco for the poor old fellows in the Immigrants’ Home. The weed always rolled in in rolls, and th",poor|old|fellows|in|the,Home|The|weed|always|rolled
nla.obj-508077984,1888-05-19,"an- cipists alone, but em- bracing all those free immigrants and set- tlers who looked for- ward to the time w",em|bracing|all|those|free,and|set|tlers|who|looked
