id,date,kwic,before,after
19030703_senate_1_14.xml,1903-07-03, the States made mistakes by recklessly admitting aliens to citizenship. Surely in enacting a Commonwealth,made|mistakes|by|recklessly|admitting,to|citizenship|Surely|in|enacting
19030703_senate_1_14.xml,1903-07-03, State a distinction has been made in the case of aliens coming from Europe and America. But no such excep,made|in|the|case|of,coming|from|Europe|and|America
19030703_senate_1_14.xml,1903-07-03, that any State has acted unworthily in admitting aliens to its citizenship? The presumption is that they ,has|acted|unworthily|in|admitting,to|its|citizenship|The|presumption
19030703_senate_1_14.xml,1903-07-03,ia and the other States in the matter of coloured aliens. ,in|the|matter|of|coloured,he|other|States|in|the
19490706_senate_18_203.xml,1949-07-06,"exceptions, bring within the scope of the act all aliens who entered Australia during the war, and also ce",scope|of|the|act|all,who|entered|Australia|during|the
19490706_senate_18_203.xml,1949-07-06,"ed Australia during the war, and also certain non-aliens who came here by reason of  circumstances attribu",war|and|also|certain|non,who|came|here|by|reason
19490706_senate_18_203.xml,1949-07-06,icular functions appear to be . . . assisting the aliens within the deportable classes to avoid deportatio,appear|to|be|assisting|the,within|the|deportable|classes|to
19490706_senate_18_203.xml,1949-07-06, and in aiding and abetting the naturalization of aliens generally. Their primary interest is the aliens r,and|abetting|the|naturalization|of,generally|Their|primary|interest|is
19490706_senate_18_203.xml,1949-07-06,f aliens generally. Their primary interest is the aliens rather than the general welfare of their country.,Their|primary|interest|is|the,rather|than|the|general|welfare
19490706_senate_18_203.xml,1949-07-06,would increase immigration; grant lawful entry to aliens now here in violation of our laws; confer citizen,immigration|grant|lawful|entry|to,now|here|in|violation|of
19490706_senate_18_203.xml,1949-07-06,icular functions appear to be . . . assisting the aliens within the deportable classes to avoid deportatio,appear|to|be|assisting|the,within|the|deportable|classes|to
19490706_senate_18_203.xml,1949-07-06, and in aiding and abetting the naturalization of aliens generally. Their primary interest is the aliens r,and|abetting|the|naturalization|of,generally|Their|primary|interest|is
19490706_senate_18_203.xml,1949-07-06,f aliens generally. Their primary interest is the aliens rather than the general welfare of their country.,Their|primary|interest|is|the,rather|than|the|general|welfare
19490706_senate_18_203.xml,1949-07-06,ould  increase immigration; grant lawful entry to aliens now here in violation of our laws; confer citizen,immigration|grant|lawful|entry|to,now|here|in|violation|of
19490706_senate_18_203.xml,1949-07-06,erica. It provides for the deportation of certain aliens who have made up their minds to remain in Austral,for|the|deportation|of|certain,who|have|made|up|their
19590929_reps_23_hor24.xml,1959-09-29,"ng age or invalid pensions. These figures exclude aliens and persons under the age of sixteen years, but r",invalid|pensions|These|figures|exclude,and|persons|under|the|age
19181010_SENATE_7_86.xml,1918-10-10,Enemy Aliens in Service. ,Enemy|Aliens|in|Service,Enemy|Aliens|in|Service
19181010_SENATE_7_86.xml,1918-10-10, Government to inquire into the question of enemy aliens in the.Defence Department ? ,into|the|question|of|enemy,stion|of|enemy|aliens|in
19181010_SENATE_7_86.xml,1918-10-10,"missioner was appointed to inquire, not as to the aliens employed in the Defence De-. partment alone, but ",inquire|not|as|to|the,employed|in|the|Defence|De
19181010_SENATE_7_86.xml,1918-10-10,he inquiry by the Commission into the question of aliens employed in the different Commonwealth Department,Commission|into|the|question|of,employed|in|the|different|Commonwealth
19520605_senate_20_217.xml,1952-06-05,"bly, it has complete power over the employment of aliens in Australia and also over the industrial conditi",power|over|the|employment|of,in|Australia|and|also|over
19530930_reps_20_hor1.xml,1953-09-30,rcised by departmental officers over the entry of aliens. My purpose in raising this matter originally was,officers|over|the|entry|of,My|purpose|in|raising|this
19530930_reps_20_hor1.xml,1953-09-30,"ions of a racket in relation to the admittance of aliens to Australia are fantastic, added evidence has be",relation|to|the|admittance|of,to|Australia|are|fantastic|added
19530930_reps_20_hor1.xml,1953-09-30,My remarks do not refer to employers who nominate aliens for. entry in accordance with the law and who obs,refer|to|employers|who|nominate,for|entry|in|accordance|with
19530930_reps_20_hor1.xml,1953-09-30,on that there is trafficking in entry permits for aliens. I have heard from persons who travel about the w,trafficking|in|entry|permits|for,I|have|heard|from|persons
19530930_reps_20_hor1.xml,1953-09-30, serious matter. No doubt some of the unfortunate aliens who have been victimized sincerely believe that t,doubt|some|of|the|unfortunate,who|have|been|victimized|sincerely
19530930_reps_20_hor1.xml,1953-09-30,e department has been unable effectively to trace aliens who have entered this country illegally. Let me g,been|unable|effectively|to|trace,who|have|entered|this|country
19530930_reps_20_hor1.xml,1953-09-30,,,
19730327_senate_28_s55.xml,1973-03-27,The present Government's policy will be to deport aliens associated with terrorist organisations who have ,policy|will|be|to|deport,associated|with|terrorist|organisations|who
19561031_reps_22_hor13.xml,1956-10-31,"a, amendments were made to the National Security (Aliens Control) Regulations to provide that any alien ag",made|to|the|National|Security,Control|Regulations|to|provide|that
19561031_reps_22_hor13.xml,1956-10-31,,,
19230727_reps_9_104.xml,1923-07-27," passage of the British Nationality and Status of Aliens Act 1914, children of the first and second genera",British|Nationality|and|Status|of,Act|1914|children|of|the
19230727_reps_9_104.xml,1923-07-27,"ovisions of the British Nationality and Status of Aliens Act 1914, only children of the first generation b",British|Nationality|and|Status|of,Act|1914|only|children|of
19230727_reps_9_104.xml,1923-07-27,h subjects. The British Nationality and Status of Aliens Act 1922 restores the privilege of British nation,British|Nationality|and|Status|of,Act|1922|restores|the|privilege
19020116_reps_1_7.xml,1902-01-16,"on to the increasing influx of Italians and other aliens into this State, and to request that you will use",influx|of|Italians|and|other,into|this|State|and|to
19601130_reps_23_hor29.xml,1960-11-30," debate, quoted a number of figures of registered aliens, particularly from Austria, Germany and Italy. I ",number|of|figures|of|registered,particularly|from|Austria|Germany|and
19521015_senate_20_220.xml,1952-10-15," of ship, the allotment of pay, the engagement of aliens in the service, the recruitment of minors, the ex",of|pay|the|engagement|of,in|the|service|the|recruitment
19521015_senate_20_220.xml,1952-10-15,"ion relating to the employment in the industry of aliens. That provision, which has remained in the act si",employment|in|the|industry|of,That|provision|which|has|remained
19201122_reps_8_94.xml,1920-11-22, as possible. I remind the Government that in the Aliens Immigration Restriction Act they have all the pow,the|Government|that|in|the,Immigration|Restriction|Act|they|have
19201122_reps_8_94.xml,1920-11-22,-Do  you think that the unrestricted admission of aliens into the East End of London was to the advantage ,that|the|unrestricted|admission|of,into|the|East|End|of
19201122_reps_8_94.xml,1920-11-22,recommendation of the Commission which dealt with aliens. ,the|Commission|which|dealt|with,dation|of|the|Commission|which
19201122_reps_8_94.xml,1920-11-22," Australia to another country. Companies in which aliens have more than a one-third interest, are not to b",another|country|Companies|in|which,have|more|than|a|one
19490907_reps_18_204.xml,1949-09-07,eported to concern the removal of certain Chinese aliens from Australia under recently enacted legislation,the|removal|of|certain|Chinese,from|Australia|under|recently|enacted
19360505_reps_14_150.xml,1936-05-05,No. 6 - Aliens. ,No|6|Aliens,No|6|Aliens
19360505_reps_14_150.xml,1936-05-05,,,
19360505_reps_14_150.xml,1936-05-05,,,
19450424_reps_17_181.xml,1945-04-24,"Italians were released from  service in the Civil Aliens Corps for engagement in caue, cuttingandat the en",from|service|in|the|Civil,Corps|for|engagement|in|caue
19450424_reps_17_181.xml,1945-04-24,es against all persons; thus both Australians and aliens are excluded from returning to the area specified,persons|thus|both|Australians|and,are|excluded|from|returning|to
19661019_reps_25_hor53.xml,1966-10-19,,,
19661019_reps_25_hor53.xml,1966-10-19,nuary 1967 registration. This will apply to those aliens turning 20 years of age in the first six months o,This|will|apply|to|those,turning|20|years|of|age
19661019_reps_25_hor53.xml,1966-10-19,"er January 1967 and subsequent registrations, all aliens and others will be on the same basis; they will a",1967|and|subsequent|registrations|all,and|others|will|be|on
19471128_reps_18_195.xml,1947-11-28,"its has not by any means been confined to refugee aliens since the cessation of hostilities. During 1946, ",means|been|confined|to|refugee,since|the|cessation|of|hostilities
19471128_reps_18_195.xml,1947-11-28,,,
19471128_reps_18_195.xml,1947-11-28,"948. The act provides for the registration of all aliens sixteen years of age and over, subject to certain",for|the|registration|of|all,sixteen|years|of|age|and
19471128_reps_18_195.xml,1947-11-28,"manent residence. In addition to registering, all aliens are required to notify any change of address or o",In|addition|to|registering|all,are|required|to|notify|any
19471128_reps_18_195.xml,1947-11-28,ilities and return them completed to that office. Aliens arriving in the Commonwealth in future will be fo,them|completed|to|that|office,arriving|in|the|Commonwealth|in
19471128_reps_18_195.xml,1947-11-28,,,
19471128_reps_18_195.xml,1947-11-28,", a complete alphabetical index of all registered aliens in the Commonwealth will be maintained in the Dep",alphabetical|index|of|all|registered,in|the|Commonwealth|will|be
19471128_reps_18_195.xml,1947-11-28,"e as to the number, nationality and occupation of aliens residing at any given time in any particular loca",number|nationality|and|occupation|of,residing|at|any|given|time
19471128_reps_18_195.xml,1947-11-28,s be possible to check to some extent the flow of aliens to any area and to watch how they are being absor,some|extent|the|flow|of,to|any|area|and|to
19471128_reps_18_195.xml,1947-11-28,"have been made to provide for the registration of aliens, but, after a period, the emergency measures intr",provide|for|the|registration|of,but|after|a|period|the
19471128_reps_18_195.xml,1947-11-28,"sures introduced have lapsed. By implementing the Aliens Act of 1947, the Government will maintain at all ",have|lapsed|By|implementing|the,Act|of|1947|the|Government
19471128_reps_18_195.xml,1947-11-28,ll maintain at all times a complete record of all aliens residing in Australia. The Government also intend,a|complete|record|of|all,residing|in|Australia|The|Government
19471128_reps_18_195.xml,1947-11-28,"o intends to ensure, as far as possible, that all aliens admitted to Australia will get help to become goo",far|as|possible|that|all,admitted|to|Australia|will|get
