id,date,kwic,before,after
19491026_senate_18_205.xml,1949-10-26,"se as reception, training and holding centres for immigrants is expected to cost £295,000. The  plan provides ",training|and|holding|centres|for,is|expected|to|cost|295
19491026_senate_18_205.xml,1949-10-26,tion centres and hostels for the accommodation of immigrants. That is a very large sum of money. It is more th,hostels|for|the|accommodation|of,That|is|a|very|large
19491026_senate_18_205.xml,1949-10-26,on the erection of war service homes. The flow of immigrants from Europe under the scheme of the International,service|homes|The|flow|of,from|Europe|under|the|scheme
19491026_senate_18_205.xml,1949-10-26,which this division refers for the use of British immigrants when the stream of displaced persons from Europe ,for|the|use|of|British,when|the|stream|of|displaced
19780511_reps_31_hor109.xml,1978-05-11,ame into Papua New Guinea were treated as illegal immigrants and consequently were held under the relevant sec,Guinea|were|treated|as|illegal,and|consequently|were|held|under
19780511_reps_31_hor109.xml,1978-05-11," whom special arrangements should be made such as immigrants, Aboriginals, the young and the handicapped. It a",should|be|made|such|as,Aboriginals|the|young|and|the
19110908_reps_4_60.xml,1911-09-08,,,
19110908_reps_4_60.xml,1911-09-08,"heir way before they had been there three months. Immigrants give employment to other labour, in the shoeing o",had|been|there|three|months,give|employment|to|other|labour
19110908_reps_4_60.xml,1911-09-08,"ny other, and has brought here a larger number of immigrants. ",here|a|larger|number|of,d|has|brought|here|a
19110908_reps_4_60.xml,1911-09-08," reported in the newspapers that yesterday 16,000 immigrants arrived in New York ; how will that affect you ? ",newspapers|that|yesterday|16|000,arrived|in|New|York|how
19490922_reps_18_204.xml,1949-09-22,"helped by immigrant labour. In my electorate, 900 immigrants have done a magnificent job on the giant hydro-el",labour|In|my|electorate|900,have|done|a|magnificent|job
19490922_reps_18_204.xml,1949-09-22,ing six kilns to operate now. In rural industries immigrants have done well. In the production of baths and si,operate|now|In|rural|industries,have|done|well|In|the
19521022_reps_20_220.xml,1952-10-22,"are a land-hungry people, and that ex-servicemen, immigrants and farmers' sons are all eager to contribute the",people|and|that|ex|servicemen,and|farmers|sons|are|all
19520925_reps_20_219.xml,1952-09-25,ene to obtain employment for the nineteen British immigrants who were brought to this country by the New South,employment|for|the|nineteen|British,who|were|brought|to|this
19520925_reps_20_219.xml,1952-09-25,"and will continue to go, in the matter of placing immigrants in employment, has been recognized. As one illust",in|the|matter|of|placing,in|employment|has|been|recognized
19520925_reps_20_219.xml,1952-09-25, can be pointed out that every one of the British immigrants brought to this country under Commonwealth nomina,every|one|of|the|British,brought|to|this|country|under
19520925_reps_20_219.xml,1952-09-25,"t of the Commonwealth scheme for assisted British immigrants ? If it is a fact, what will be the increased amo",Commonwealth|scheme|for|assisted|British,If|it|is|a|fact
19520925_reps_20_219.xml,1952-09-25,tralian Government if the present flow of British immigrants is to be maintained? ,the|present|flow|of|British,t|flow|of|British|immigrants
19040524_reps_2_19.xml,1904-05-24,ff . . . removal of the restrictions on desirable immigrants - ,of|the|restrictions|on|desirable,val|of|the|restrictions|on
19571010_senate_22_s11.xml,1957-10-10,but we have never been quite as keen about having immigrants as we have been about having additional Australia,quite|as|keen|about|having,as|we|have|been|about
19571010_senate_22_s11.xml,1957-10-10,give our coloured people equality with Europeans. Immigrants are coming into Australia from Malta and southern,coloured|people|equality|with|Europeans,are|coming|into|Australia|from
19220921_reps_8_100.xml,1922-09-21,"Melbourne (dated 31st August, 1922), advises that immigrants being sent out to Victoria for agricultural work,",31st|August|1922|advises|that,being|sent|out|to|Victoria
19220921_reps_8_100.xml,1922-09-21,k by the Treasurer and the Government of settling immigrants on the land is so much useless twaddle. The first,and|the|Government|of|settling,on|the|land|is|so
19500328_reps_19_206.xml,1950-03-28,"overnment, considered bringing to this country as immigrants, skilled artisans who would be available for the ",bringing|to|this|country|as,skilled|artisans|who|would|be
19500525_reps_19_207.xml,1950-05-25,"re now spending many thousands of pounds to bring immigrants to this country, and I can see nothing wrong with",thousands|of|pounds|to|bring,to|this|country|and|I
19020620_reps_1_11.xml,1902-06-20,flux of Foreigners into Western Australia - Greek Immigrants - Ships' Stores. ,Foreigners|into|Western|Australia|Greek,ern|Australia|Greek|Immigrants|Ships
19020620_reps_1_11.xml,1902-06-20,"rs of to-day to the effect that a number of Greek immigrants have been allowed, by order of the Attorney-Gener",that|a|number|of|Greek,have|been|allowed|by|order
19551026_reps_21_hor8.xml,1955-10-26,"ern Australia, because of its great absorption of immigrants - the rate is higher than that of the other State",of|its|great|absorption|of,the|rate|is|higher|than
19051108_reps_2_28.xml,1905-11-08," mean by "" population "" is some proposal to bring immigrants to Australia, but even that proposal is contingen",is|some|proposal|to|bring,to|Australia|but|even|that
19051108_reps_2_28.xml,1905-11-08,"lable for intending settlers here, as well as for immigrants, to introduce a proposal which would enable us to",here|as|well|as|for,to|introduce|a|proposal|which
19570917_reps_22_hor16.xml,1957-09-17,"nce. On the one hand, in internal policy, woo the immigrants. Get friendly with them! On the external side, sh",in|internal|policy|woo|the,Get|friendly|with|them|On
19570917_reps_22_hor16.xml,1957-09-17,", the Government intends to bring another 115,000 immigrants to Australia this financial year. ",to|bring|another|115|000,000|immigrants|to|Australia|this
19570917_reps_22_hor16.xml,1957-09-17, the Government expect to find work for these new immigrants? It is not only grossly unfair to bring these peo,find|work|for|these|new,It|is|not|only|grossly
19570917_reps_22_hor16.xml,1957-09-17,"e employment for an expanding population, and for immigrants coming to Australia, then it must immediately fos",an|expanding|population|and|for,coming|to|Australia|then|it
19570917_reps_22_hor16.xml,1957-09-17,"which are due primarily to the fact that whatever immigrants add to production cannot, except over a long peri",to|the|fact|that|whatever,add|to|production|cannot|except
19570917_reps_22_hor16.xml,1957-09-17,eople already resident in Australia when we admit immigrants in greater numbers than we can absorb into our co,in|Australia|when|we|admit,in|greater|numbers|than|we
19570917_reps_22_hor16.xml,1957-09-17,al attack on immigration policy and the intake of immigrants. We heard criticism of foreign immigrants and com,policy|and|the|intake|of,We|heard|criticism|of|foreign
19570917_reps_22_hor16.xml,1957-09-17,take of immigrants. We heard criticism of foreign immigrants and complaints that there are two foreign immigra,We|heard|criticism|of|foreign,and|complaints|that|there|are
19570917_reps_22_hor16.xml,1957-09-17,igrants and complaints that there are two foreign immigrants to each British immigrant entering the country. I,that|there|are|two|foreign,to|each|British|immigrant|entering
19570917_reps_22_hor16.xml,1957-09-17, for East Sydney has criticized to-night. Foreign immigrants are to be found ballasting the Commonwealth railw,has|criticized|to|night|Foreign,are|to|be|found|ballasting
19570917_reps_22_hor16.xml,1957-09-17,und to be at the root of the departure of British immigrants. ,of|the|departure|of|British,the|root|of|the|departure
19570917_reps_22_hor16.xml,1957-09-17,"imated that to maintain an intake rate of 100,000 immigrants Australia would need to spend an additional capit",intake|rate|of|100|000,Australia|would|need|to|spend
19570917_reps_22_hor16.xml,1957-09-17,"ome uncertainty at that stage - that of 1,155,000 immigrants, who had arrived in Australia by the end of 1956,",that|of|1|155|000,who|had|arrived|in|Australia
19570917_reps_22_hor16.xml,1957-09-17,"he Government has said that it cannot bring these immigrants to Australia because of transport difficulties, b",that|it|cannot|bring|these,to|Australia|because|of|transport
19570917_reps_22_hor16.xml,1957-09-17,these difficulties exist in view of the number of immigrants who were recently brought to Australia from Italy,view|of|the|number|of,who|were|recently|brought|to
19570917_reps_22_hor16.xml,1957-09-17,Kingdom. The Minister says that two-thirds of the immigrants who do come from the United Kingdom are brought h,that|two|thirds|of|the,who|do|come|from|the
19570917_reps_22_hor16.xml,1957-09-17,bility of providing a job and housing for British immigrants on to their nominators instead of assuming that r,job|and|housing|for|British,on|to|their|nominators|instead
19570917_reps_22_hor16.xml,1957-09-17,g that responsibility itself as it does for alien immigrants. ,as|it|does|for|alien,nsibility|itself|as|it|does
19570917_reps_22_hor16.xml,1957-09-17,"ded that it could only absorb, in fairness to the immigrants and its own people, 20,000. Yet, apparently, Aust",absorb|in|fairness|to|the,and|its|own|people|20
19570917_reps_22_hor16.xml,1957-09-17,o. I submit that the Government brought Hungarian immigrants to Australia because they represented the cheapes,that|the|Government|brought|Hungarian,to|Australia|because|they|represented
19570917_reps_22_hor16.xml,1957-09-17, a great proportion of the cost of bringing these immigrants to Australia and the Government has very little c,the|cost|of|bringing|these,to|Australia|and|the|Government
19570917_reps_22_hor16.xml,1957-09-17,p our economy we are denied the ability to absorb immigrants. Insofar as this Government is bringing out the w,denied|the|ability|to|absorb,Insofar|as|this|Government|is
19570917_reps_22_hor16.xml,1957-09-17,roportion of at least 60 per cent. United Kingdom immigrants should be maintained to 40 per cent. of non-Briti,60|per|cent|United|Kingdom,should|be|maintained|to|40
